dataset,method,mode,target,dim,split,run,n_train,n_test,n_train_nonfinite,n_test_nonfinite,train_pos_ratio,test_pos_ratio,average_precision,roc_auc,precision,recall,f1
hancock,POME,combined,RFS Event,16,1,0,610,153,0,0,0.4049180327868852,0.3660130718954248,0.46221352458116,0.5997790868924889,0.0,0.0,0.0
hancock,POME,combined,RFS Event,16,1,1,610,153,0,0,0.4049180327868852,0.3660130718954248,0.5456140700320331,0.6853829160530192,0.5263157894736842,0.3571428571428571,0.425531914893617
hancock,POME,combined,RFS Event,16,1,2,610,153,0,0,0.4049180327868852,0.3660130718954248,0.4855909252902842,0.5874447717231223,0.0,0.0,0.0
hancock,POME,combined,RFS Event,16,1,3,610,153,0,0,0.4049180327868852,0.3660130718954248,0.4921555222817645,0.6303387334315169,0.6666666666666666,0.0714285714285714,0.1290322580645161
hancock,POME,combined,RFS Event,16,1,4,610,153,0,0,0.4049180327868852,0.3660130718954248,0.5158784036404032,0.6643961708394698,0.5882352941176471,0.1785714285714285,0.273972602739726
hancock,POME,combined,RFS Event,16,2,0,610,153,0,0,0.3885245901639344,0.4313725490196078,0.5747927754301008,0.6415882967607105,0.5555555555555556,0.2272727272727272,0.3225806451612903
hancock,POME,combined,RFS Event,16,2,1,610,153,0,0,0.3885245901639344,0.4313725490196078,0.582619138519223,0.6490769766631836,0.5945945945945946,0.3333333333333333,0.4271844660194174
hancock,POME,combined,RFS Event,16,2,2,610,153,0,0,0.3885245901639344,0.4313725490196078,0.5635752335279538,0.6036224312086381,0.75,0.1818181818181818,0.2926829268292683
hancock,POME,combined,RFS Event,16,2,3,610,153,0,0,0.3885245901639344,0.4313725490196078,0.5654883285102521,0.6388018112156043,0.6071428571428571,0.2575757575757575,0.3617021276595745
hancock,POME,combined,RFS Event,16,2,4,610,153,0,0,0.3885245901639344,0.4313725490196078,0.5469494068002858,0.6358411703239288,0.5945945945945946,0.3333333333333333,0.4271844660194174
hancock,POME,combined,RFS Event,16,3,0,610,153,0,0,0.3934426229508196,0.4117647058823529,0.5721052544208869,0.6239858906525574,0.55,0.1746031746031746,0.2650602409638554
hancock,POME,combined,RFS Event,16,3,1,610,153,0,0,0.3934426229508196,0.4117647058823529,0.5385424147316943,0.6095238095238095,0.0,0.0,0.0
hancock,POME,combined,RFS Event,16,3,2,610,153,0,0,0.3934426229508196,0.4117647058823529,0.5142440524827077,0.582716049382716,1.0,0.0158730158730158,0.03125
hancock,POME,combined,RFS Event,16,3,3,610,153,0,0,0.3934426229508196,0.4117647058823529,0.5574431353571805,0.6518518518518518,0.5384615384615384,0.3333333333333333,0.4117647058823529
hancock,POME,combined,RFS Event,16,3,4,610,153,0,0,0.3934426229508196,0.4117647058823529,0.4151969991162219,0.5444444444444445,0.4285714285714285,0.1904761904761904,0.2637362637362637
hancock,POME,combined,RFS Event,16,4,0,610,153,0,0,0.3983606557377049,0.392156862745098,0.6901570591879098,0.7354838709677418,0.6046511627906976,0.4333333333333333,0.5048543689320388
hancock,POME,combined,RFS Event,16,4,1,610,153,0,0,0.3983606557377049,0.392156862745098,0.6610550777575079,0.725089605734767,0.6097560975609756,0.4166666666666667,0.495049504950495
hancock,POME,combined,RFS Event,16,4,2,610,153,0,0,0.3983606557377049,0.392156862745098,0.4776270110016376,0.5940860215053763,0.0,0.0,0.0
hancock,POME,combined,RFS Event,16,4,3,610,153,0,0,0.3983606557377049,0.392156862745098,0.4809015504763655,0.5245519713261649,0.0,0.0,0.0
hancock,POME,combined,RFS Event,16,4,4,610,153,0,0,0.3983606557377049,0.392156862745098,0.5451643393534521,0.6408602150537636,0.56,0.2333333333333333,0.3294117647058823
hancock,POME,combined,RFS Event,16,5,0,610,153,0,0,0.3868852459016393,0.4379084967320261,0.6321149973370028,0.6494272821936827,0.6046511627906976,0.3880597014925373,0.4727272727272727
hancock,POME,combined,RFS Event,16,5,1,610,153,0,0,0.3868852459016393,0.4379084967320261,0.5744254031764986,0.6461298160360986,0.5625,0.4029850746268656,0.4695652173913043
hancock,POME,combined,RFS Event,16,5,2,610,153,0,0,0.3868852459016393,0.4379084967320261,0.6335756420315309,0.6702533842415829,0.6666666666666666,0.2985074626865671,0.4123711340206185
hancock,POME,combined,RFS Event,16,5,3,610,153,0,0,0.3868852459016393,0.4379084967320261,0.5450254561610577,0.6211384935786186,0.4912280701754385,0.417910447761194,0.4516129032258064
hancock,POME,combined,RFS Event,16,5,4,610,153,0,0,0.3868852459016393,0.4379084967320261,0.5061727086832124,0.5985768830267268,0.375,0.044776119402985,0.08
hancock,POME,combined,RFS Event,16,6,0,610,153,0,0,0.3868852459016393,0.4379084967320261,0.6487057666299445,0.6806664352655327,0.6122448979591837,0.4477611940298507,0.5172413793103449
hancock,POME,combined,RFS Event,16,6,1,610,153,0,0,0.3868852459016393,0.4379084967320261,0.6747634954430806,0.6926414439430754,0.6666666666666666,0.3880597014925373,0.490566037735849
hancock,POME,combined,RFS Event,16,6,2,610,153,0,0,0.3868852459016393,0.4379084967320261,0.61205618794871,0.6707740367927802,0.6176470588235294,0.3134328358208955,0.4158415841584158
hancock,POME,combined,RFS Event,16,6,3,610,153,0,0,0.3868852459016393,0.4379084967320261,0.6656222862660452,0.7122526900381813,0.673469387755102,0.4925373134328358,0.5689655172413793
hancock,POME,combined,RFS Event,16,6,4,610,153,0,0,0.3868852459016393,0.4379084967320261,0.6320385291855843,0.6990628254078445,0.6571428571428571,0.3432835820895522,0.4509803921568627
hancock,POME,combined,RFS Event,16,7,0,610,153,0,0,0.3868852459016393,0.4379084967320261,0.6204164983947051,0.6600138840680321,0.5555555555555556,0.2985074626865671,0.3883495145631068
hancock,POME,combined,RFS Event,16,7,1,610,153,0,0,0.3868852459016393,0.4379084967320261,0.5830192709486213,0.6553280111072545,0.5675675675675675,0.3134328358208955,0.4038461538461538
hancock,POME,combined,RFS Event,16,7,2,610,153,0,0,0.3868852459016393,0.4379084967320261,0.5057065422849434,0.6225269003818119,0.5142857142857142,0.2686567164179104,0.3529411764705882
hancock,POME,combined,RFS Event,16,7,3,610,153,0,0,0.3868852459016393,0.4379084967320261,0.4990661980169062,0.5312391530718501,0.8333333333333334,0.0746268656716417,0.136986301369863
hancock,POME,combined,RFS Event,16,7,4,610,153,0,0,0.3868852459016393,0.4379084967320261,0.6003541634717551,0.6671294689343977,0.6190476190476191,0.1940298507462686,0.2954545454545454
hancock,POME,combined,RFS Event,16,8,0,610,153,0,0,0.3754098360655737,0.4836601307189542,0.5689203407946738,0.5910023947998633,0.6923076923076923,0.1216216216216216,0.2068965517241379
hancock,POME,combined,RFS Event,16,8,1,610,153,0,0,0.3754098360655737,0.4836601307189542,0.5521552267804162,0.5230927129661307,0.6666666666666666,0.054054054054054,0.1
hancock,POME,combined,RFS Event,16,8,2,610,153,0,0,0.3754098360655737,0.4836601307189542,0.621887652788197,0.6221347930208689,0.6333333333333333,0.2567567567567567,0.3653846153846153
hancock,POME,combined,RFS Event,16,8,3,610,153,0,0,0.3754098360655737,0.4836601307189542,0.610372235003694,0.6380431063975368,0.6428571428571429,0.2432432432432432,0.3529411764705882
hancock,POME,combined,RFS Event,16,8,4,610,153,0,0,0.3754098360655737,0.4836601307189542,0.5016089677823596,0.5466130687649675,0.4166666666666667,0.0675675675675675,0.1162790697674418
hancock,POME,combined,RFS Event,16,9,0,610,153,0,0,0.3754098360655737,0.4836601307189542,0.6179897467414259,0.6414642490591858,0.6341463414634146,0.3513513513513513,0.4521739130434782
hancock,POME,combined,RFS Event,16,9,1,610,153,0,0,0.3754098360655737,0.4836601307189542,0.6370178120137583,0.6797810468696546,0.6785714285714286,0.2567567567567567,0.3725490196078431
hancock,POME,combined,RFS Event,16,9,2,610,153,0,0,0.3754098360655737,0.4836601307189542,0.5741670264934982,0.6262401642148477,0.6,0.2837837837837837,0.3853211009174312
hancock,POME,combined,RFS Event,16,9,3,610,153,0,0,0.3754098360655737,0.4836601307189542,0.5684665102014783,0.586725966472802,0.4722222222222222,0.2297297297297297,0.3090909090909091
hancock,POME,combined,RFS Event,16,9,4,610,153,0,0,0.3754098360655737,0.4836601307189542,0.4882854799560194,0.5051317139924735,0.0,0.0,0.0
hancock,POME,combined,RFS Event,32,0,0,610,153,0,0,0.3983606557377049,0.392156862745098,0.491725288200567,0.5553763440860215,0.425531914893617,0.3333333333333333,0.3738317757009345
hancock,POME,combined,RFS Event,32,0,1,610,153,0,0,0.3983606557377049,0.392156862745098,0.5439645655509016,0.6433691756272402,0.5263157894736842,0.3333333333333333,0.4081632653061224
hancock,POME,combined,RFS Event,32,0,2,610,153,0,0,0.3983606557377049,0.392156862745098,0.535114320804792,0.624731182795699,0.5294117647058824,0.3,0.3829787234042553
hancock,POME,combined,RFS Event,32,0,3,610,153,0,0,0.3983606557377049,0.392156862745098,0.5960192618952859,0.6508960573476702,0.5666666666666667,0.2833333333333333,0.3777777777777777
hancock,POME,combined,RFS Event,32,0,4,610,153,0,0,0.3983606557377049,0.392156862745098,0.5695584437671939,0.6413978494623656,0.5945945945945946,0.3666666666666666,0.4536082474226804
hancock,POME,combined,RFS Event,32,1,0,610,153,0,0,0.4049180327868852,0.3660130718954248,0.583121711769308,0.6967967599410898,0.5952380952380952,0.4464285714285714,0.5102040816326531
hancock,POME,combined,RFS Event,32,1,1,610,153,0,0,0.4049180327868852,0.3660130718954248,0.5046886446835019,0.6424889543446245,0.5227272727272727,0.4107142857142857,0.46
hancock,POME,combined,RFS Event,32,1,2,610,153,0,0,0.4049180327868852,0.3660130718954248,0.5461753225229481,0.6848306332842415,0.5510204081632653,0.4821428571428571,0.5142857142857142
hancock,POME,combined,RFS Event,32,1,3,610,153,0,0,0.4049180327868852,0.3660130718954248,0.5324806991455537,0.6601620029455081,0.5897435897435898,0.4107142857142857,0.4842105263157895
hancock,POME,combined,RFS Event,32,1,4,610,153,0,0,0.4049180327868852,0.3660130718954248,0.5628668341949385,0.6498527245949927,0.5151515151515151,0.3035714285714285,0.3820224719101123
hancock,POME,combined,RFS Event,32,2,0,610,153,0,0,0.3885245901639344,0.4313725490196078,0.443767882738155,0.4721351445489376,0.5,0.0303030303030303,0.0571428571428571
hancock,POME,combined,RFS Event,32,2,1,610,153,0,0,0.3885245901639344,0.4313725490196078,0.6057561288761414,0.6403692093347266,0.6153846153846154,0.3636363636363636,0.4571428571428571
hancock,POME,combined,RFS Event,32,2,2,610,153,0,0,0.3885245901639344,0.4313725490196078,0.6207826506715471,0.681992337164751,0.6923076923076923,0.4090909090909091,0.5142857142857142
hancock,POME,combined,RFS Event,32,2,3,610,153,0,0,0.3885245901639344,0.4313725490196078,0.640166480081355,0.6539533263671194,0.6111111111111112,0.3333333333333333,0.4313725490196078
hancock,POME,combined,RFS Event,32,2,4,610,153,0,0,0.3885245901639344,0.4313725490196078,0.6883847619542867,0.7028909787530477,0.7727272727272727,0.2575757575757575,0.3863636363636363
hancock,POME,combined,RFS Event,32,3,0,610,153,0,0,0.3934426229508196,0.4117647058823529,0.5800767528550352,0.607936507936508,0.5217391304347826,0.3809523809523809,0.4403669724770642
hancock,POME,combined,RFS Event,32,3,1,610,153,0,0,0.3934426229508196,0.4117647058823529,0.580500261134192,0.6904761904761906,0.6285714285714286,0.3492063492063492,0.4489795918367347
hancock,POME,combined,RFS Event,32,3,2,610,153,0,0,0.3934426229508196,0.4117647058823529,0.5724803562728806,0.6236331569664902,0.6341463414634146,0.4126984126984127,0.5
hancock,POME,combined,RFS Event,32,3,3,610,153,0,0,0.3934426229508196,0.4117647058823529,0.5797248904516795,0.6172839506172838,0.5789473684210527,0.3492063492063492,0.4356435643564356
hancock,POME,combined,RFS Event,32,3,4,610,153,0,0,0.3934426229508196,0.4117647058823529,0.5754519601744892,0.6585537918871253,0.575,0.365079365079365,0.4466019417475728
hancock,POME,combined,RFS Event,32,4,0,610,153,0,0,0.3983606557377049,0.392156862745098,0.6637494701133673,0.6974910394265234,0.6470588235294118,0.3666666666666666,0.4680851063829787
hancock,POME,combined,RFS Event,32,4,1,610,153,0,0,0.3983606557377049,0.392156862745098,0.679254082851782,0.7166666666666667,0.7,0.4666666666666667,0.56
hancock,POME,combined,RFS Event,32,4,2,610,153,0,0,0.3983606557377049,0.392156862745098,0.6229166393155208,0.7112903225806452,0.6,0.5,0.5454545454545454
hancock,POME,combined,RFS Event,32,4,3,610,153,0,0,0.3983606557377049,0.392156862745098,0.6548446740360567,0.7134408602150538,0.625,0.3333333333333333,0.4347826086956521
hancock,POME,combined,RFS Event,32,4,4,610,153,0,0,0.3983606557377049,0.392156862745098,0.6603037736201249,0.7132616487455197,0.5681818181818182,0.4166666666666667,0.4807692307692308
hancock,POME,combined,RFS Event,32,5,0,610,153,0,0,0.3868852459016393,0.4379084967320261,0.5956554964435505,0.6560222145088511,0.6486486486486487,0.3582089552238806,0.4615384615384615
hancock,POME,combined,RFS Event,32,5,1,610,153,0,0,0.3868852459016393,0.4379084967320261,0.6253868188062908,0.6808399861159321,0.6666666666666666,0.3582089552238806,0.4660194174757281
hancock,POME,combined,RFS Event,32,5,2,610,153,0,0,0.3868852459016393,0.4379084967320261,0.6470955800948147,0.6961124609510587,0.5909090909090909,0.3880597014925373,0.4684684684684684
hancock,POME,combined,RFS Event,32,5,3,610,153,0,0,0.3868852459016393,0.4379084967320261,0.5918281068686926,0.6377993752169385,0.5135135135135135,0.2835820895522388,0.3653846153846153
hancock,POME,combined,RFS Event,32,5,4,610,153,0,0,0.3868852459016393,0.4379084967320261,0.5782026512541223,0.6157584172162444,0.56,0.208955223880597,0.3043478260869565
hancock,POME,combined,RFS Event,32,6,0,610,153,0,0,0.3868852459016393,0.4379084967320261,0.5672413478184112,0.6365845192641444,0.5945945945945946,0.3283582089552239,0.4230769230769231
hancock,POME,combined,RFS Event,32,6,1,610,153,0,0,0.3868852459016393,0.4379084967320261,0.6321467973761837,0.6999305796598403,0.6944444444444444,0.373134328358209,0.4854368932038835
hancock,POME,combined,RFS Event,32,6,2,610,153,0,0,0.3868852459016393,0.4379084967320261,0.6668529835102781,0.6950711558486636,0.717948717948718,0.417910447761194,0.5283018867924528
hancock,POME,combined,RFS Event,32,6,3,610,153,0,0,0.3868852459016393,0.4379084967320261,0.5073437631288019,0.6376258243665395,0.5,0.2238805970149253,0.3092783505154639
hancock,POME,combined,RFS Event,32,6,4,610,153,0,0,0.3868852459016393,0.4379084967320261,0.6741092691817152,0.7398472752516486,0.7027027027027027,0.3880597014925373,0.5
hancock,POME,combined,RFS Event,32,7,0,610,153,0,0,0.3868852459016393,0.4379084967320261,0.6458408159197009,0.6379729260673378,0.71875,0.3432835820895522,0.4646464646464646
hancock,POME,combined,RFS Event,32,7,1,610,153,0,0,0.3868852459016393,0.4379084967320261,0.6173544026569169,0.6504685872960778,0.5526315789473685,0.3134328358208955,0.4
hancock,POME,combined,RFS Event,32,7,2,610,153,0,0,0.3868852459016393,0.4379084967320261,0.6016091541839982,0.6261714682401944,0.6666666666666666,0.2686567164179104,0.3829787234042553
hancock,POME,combined,RFS Event,32,7,3,610,153,0,0,0.3868852459016393,0.4379084967320261,0.5519853285354492,0.6358903158625477,0.6296296296296297,0.2537313432835821,0.3617021276595745
hancock,POME,combined,RFS Event,32,7,4,610,153,0,0,0.3868852459016393,0.4379084967320261,0.6539017269000678,0.7072197153766054,0.75,0.4029850746268656,0.5242718446601942
hancock,POME,combined,RFS Event,32,8,0,610,153,0,0,0.3754098360655737,0.4836601307189542,0.539248905811301,0.6122134793020869,0.5142857142857142,0.2432432432432432,0.3302752293577982
hancock,POME,combined,RFS Event,32,8,1,610,153,0,0,0.3754098360655737,0.4836601307189542,0.6529604579807377,0.6505302771125555,0.7419354838709677,0.3108108108108108,0.4380952380952381
hancock,POME,combined,RFS Event,32,8,2,610,153,0,0,0.3754098360655737,0.4836601307189542,0.6011651802290005,0.6243585357509408,0.6666666666666666,0.2972972972972973,0.411214953271028
hancock,POME,combined,RFS Event,32,8,3,610,153,0,0,0.3754098360655737,0.4836601307189542,0.6665714818462571,0.6471091344509067,0.7,0.2837837837837837,0.4038461538461538
hancock,POME,combined,RFS Event,32,8,4,610,153,0,0,0.3754098360655737,0.4836601307189542,0.6741837764137086,0.6773862470065002,0.7428571428571429,0.3513513513513513,0.4770642201834862
hancock,POME,combined,RFS Event,32,9,0,610,153,0,0,0.3754098360655737,0.4836601307189542,0.6458921688249704,0.6351351351351352,0.7,0.3783783783783784,0.4912280701754385
hancock,POME,combined,RFS Event,32,9,1,610,153,0,0,0.3754098360655737,0.4836601307189542,0.7314519890674092,0.6919261033185082,0.7674418604651163,0.4459459459459459,0.5641025641025641
hancock,POME,combined,RFS Event,32,9,2,610,153,0,0,0.3754098360655737,0.4836601307189542,0.6833081795912763,0.6582278481012658,0.7435897435897436,0.3918918918918919,0.5132743362831859
hancock,POME,combined,RFS Event,32,9,3,610,153,0,0,0.3754098360655737,0.4836601307189542,0.6540579531304631,0.6464249059185768,0.7272727272727273,0.3243243243243243,0.4485981308411215
hancock,POME,combined,RFS Event,32,9,4,610,153,0,0,0.3754098360655737,0.4836601307189542,0.635966904033293,0.6284639069449196,0.6785714285714286,0.2567567567567567,0.3725490196078431
hancock,POME,combined,RFS Event,64,0,0,610,153,0,0,0.3983606557377049,0.392156862745098,0.5766710394876133,0.6813620071684588,0.575,0.3833333333333333,0.46
hancock,POME,combined,RFS Event,64,0,1,610,153,0,0,0.3983606557377049,0.392156862745098,0.5832543398536969,0.6596774193548387,0.6216216216216216,0.3833333333333333,0.4742268041237113
hancock,POME,combined,RFS Event,64,0,2,610,153,0,0,0.3983606557377049,0.392156862745098,0.5982019641154509,0.6648745519713262,0.6060606060606061,0.3333333333333333,0.4301075268817204
hancock,POME,combined,RFS Event,64,0,3,610,153,0,0,0.3983606557377049,0.392156862745098,0.5719908798775628,0.6792114695340502,0.5384615384615384,0.35,0.4242424242424242
hancock,POME,combined,RFS Event,64,0,4,610,153,0,0,0.3983606557377049,0.392156862745098,0.6033691486575417,0.6795698924731184,0.6,0.4,0.48
hancock,POME,combined,RFS Event,64,1,0,610,153,0,0,0.4049180327868852,0.3660130718954248,0.647750331087391,0.7216494845360825,0.5909090909090909,0.4642857142857143,0.52
hancock,POME,combined,RFS Event,64,1,1,610,153,0,0,0.4049180327868852,0.3660130718954248,0.6556212278749354,0.7389543446244478,0.5686274509803921,0.5178571428571429,0.5420560747663551
hancock,POME,combined,RFS Event,64,1,2,610,153,0,0,0.4049180327868852,0.3660130718954248,0.5754591073827581,0.655559646539028,0.5384615384615384,0.375,0.4421052631578947
hancock,POME,combined,RFS Event,64,1,3,610,153,0,0,0.4049180327868852,0.3660130718954248,0.6128395108816502,0.7236745213549337,0.6410256410256411,0.4464285714285714,0.5263157894736842
hancock,POME,combined,RFS Event,64,1,4,610,153,0,0,0.4049180327868852,0.3660130718954248,0.5586606316609415,0.646539027982327,0.5106382978723404,0.4285714285714285,0.4660194174757281
hancock,POME,combined,RFS Event,64,2,0,610,153,0,0,0.3885245901639344,0.4313725490196078,0.5793720459668018,0.6442006269592477,0.6216216216216216,0.3484848484848485,0.4466019417475728
