dataset,method,target,dim,split,run,n_train,n_test,n_train_nonfinite,n_test_nonfinite,train_pos_ratio,test_pos_ratio,average_precision,roc_auc,precision,recall,f1
hancock,POME,RFS Event,16,9,5,610,153,0,0,0.37540983606557377,0.48366013071895425,0.5700499850833404,0.5906602805336982,0.0,0.0,0.0
hancock,POME,Recurrence,16,0,6,610,153,0,0,0.23442622950819672,0.2222222222222222,0.273528469871363,0.546465645081562,0.0,0.0,0.0
hancock,POME,Survival,16,0,6,610,153,0,0,0.7213114754098361,0.7189542483660131,0.7557826290676135,0.5801268498942918,0.7189542483660131,1.0,0.8365019011406845
hancock,POME,RFS Event,16,0,6,610,153,0,0,0.3983606557377049,0.39215686274509803,0.49861900807757525,0.5455197132616487,0.0,0.0,0.0
hancock,POME,Recurrence,16,1,6,610,153,0,0,0.2360655737704918,0.21568627450980393,0.3578898156842235,0.65,0.0,0.0,0.0
hancock,POME,Survival,16,1,6,610,153,0,0,0.7213114754098361,0.7189542483660131,0.7614428290270279,0.6103594080338266,0.7189542483660131,1.0,0.8365019011406845
hancock,POME,RFS Event,16,1,6,610,153,0,0,0.40491803278688526,0.3660130718954248,0.45795454288965465,0.6032768777614139,0.0,0.0,0.0
hancock,POME,Recurrence,16,2,6,610,153,0,0,0.24098360655737705,0.19607843137254902,0.21391187368833678,0.5186991869918699,0.0,0.0,0.0
hancock,POME,Survival,16,2,6,610,153,0,0,0.7245901639344262,0.7058823529411765,0.7496435732798181,0.5767489711934157,0.7058823529411765,1.0,0.8275862068965517
hancock,POME,RFS Event,16,2,6,610,153,0,0,0.3885245901639344,0.43137254901960786,0.5035066055945361,0.5445837687216999,0.0,0.0,0.0
hancock,POME,Recurrence,16,3,6,610,153,0,0,0.2262295081967213,0.2549019607843137,0.3872742583477705,0.6007647323436798,0.0,0.0,0.0
hancock,POME,Survival,16,3,6,610,153,0,0,0.7262295081967213,0.6993464052287581,0.7768498662556249,0.5824867939861844,0.6993464052287581,1.0,0.823076923076923
hancock,POME,RFS Event,16,3,6,610,153,0,0,0.39344262295081966,0.4117647058823529,0.5420799177902337,0.573015873015873,0.0,0.0,0.0
hancock,POME,Recurrence,16,4,6,610,153,0,0,0.23934426229508196,0.20261437908496732,0.27379034778900124,0.523532522474881,0.0,0.0,0.0
hancock,POME,Survival,16,4,6,610,153,0,0,0.7229508196721312,0.7124183006535948,0.7875775480706053,0.6155129274395329,0.7124183006535948,1.0,0.8320610687022901
hancock,POME,RFS Event,16,4,6,610,153,0,0,0.3983606557377049,0.39215686274509803,0.5125644253533691,0.5654121863799283,0.0,0.0,0.0
hancock,POME,Recurrence,16,5,6,610,153,0,0,0.22131147540983606,0.27450980392156865,0.3401972491873392,0.5308880308880308,0.0,0.0,0.0
hancock,POME,Survival,16,5,6,610,153,0,0,0.7295081967213115,0.6862745098039216,0.7202675684435833,0.575595238095238,0.6862745098039216,1.0,0.813953488372093
hancock,POME,RFS Event,16,5,6,610,153,0,0,0.38688524590163936,0.43790849673202614,0.5627271310992554,0.5553627212773343,0.0,0.0,0.0
hancock,POME,Recurrence,16,6,6,610,153,0,0,0.2262295081967213,0.2549019607843137,0.29515961281047676,0.5242914979757085,0.0,0.0,0.0
hancock,POME,Survival,16,6,6,610,153,0,0,0.7262295081967213,0.6993464052287581,0.7983190679809856,0.6600975213327914,0.6993464052287581,1.0,0.823076923076923
hancock,POME,RFS Event,16,6,6,610,153,0,0,0.38688524590163936,0.43790849673202614,0.5771985024700222,0.6148906629642484,0.0,0.0,0.0
hancock,POME,Recurrence,16,7,6,610,153,0,0,0.22295081967213115,0.2679738562091503,0.293541378630798,0.4921602787456446,0.0,0.0,0.0
hancock,POME,Survival,16,7,6,610,153,0,0,0.7311475409836066,0.6797385620915033,0.7057305981329737,0.553767660910518,0.6797385620915033,1.0,0.8093385214007782
hancock,POME,RFS Event,16,7,6,610,153,0,0,0.38688524590163936,0.43790849673202614,0.4906447991370232,0.5197847969455051,0.0,0.0,0.0
hancock,POME,Recurrence,16,8,6,610,153,0,0,0.21311475409836064,0.30718954248366015,0.34583596884356943,0.5748695303091127,0.0,0.0,0.0
hancock,POME,Survival,16,8,6,610,153,0,0,0.7262295081967213,0.6993464052287581,0.7766025436257797,0.5944737911418123,0.6993464052287581,1.0,0.823076923076923
hancock,POME,RFS Event,16,8,6,610,153,0,0,0.37540983606557377,0.48366013071895425,0.5804484447096427,0.5802257954156689,0.0,0.0,0.0
hancock,POME,Recurrence,16,9,6,610,153,0,0,0.21311475409836064,0.30718954248366015,0.3864350142015223,0.5600160578081093,0.0,0.0,0.0
hancock,POME,Survival,16,9,6,610,153,0,0,0.7327868852459016,0.673202614379085,0.6972777903568829,0.5780582524271844,0.673202614379085,1.0,0.8046875
hancock,POME,RFS Event,16,9,6,610,153,0,0,0.37540983606557377,0.48366013071895425,0.6154467293168093,0.564659596305166,0.0,0.0,0.0
hancock,POME,Recurrence,16,0,7,610,153,0,0,0.23442622950819672,0.2222222222222222,0.26987452055225514,0.5519031141868511,0.0,0.0,0.0
hancock,POME,Survival,16,0,7,610,153,0,0,0.7213114754098361,0.7189542483660131,0.7734289800724345,0.6177589852008456,0.7189542483660131,1.0,0.8365019011406845
hancock,POME,RFS Event,16,0,7,610,153,0,0,0.3983606557377049,0.39215686274509803,0.51322099352167,0.5729390681003584,0.0,0.0,0.0
hancock,POME,Recurrence,16,1,7,610,153,0,0,0.2360655737704918,0.21568627450980393,0.3705209543468742,0.6818181818181818,0.0,0.0,0.0
hancock,POME,Survival,16,1,7,610,153,0,0,0.7213114754098361,0.7189542483660131,0.7922573273003984,0.6365750528541225,0.7189542483660131,1.0,0.8365019011406845
hancock,POME,RFS Event,16,1,7,610,153,0,0,0.40491803278688526,0.3660130718954248,0.5018687649689856,0.6255522827687777,0.0,0.0,0.0
hancock,POME,Recurrence,16,2,7,610,153,0,0,0.24098360655737705,0.19607843137254902,0.2203040345013046,0.5439024390243903,0.0,0.0,0.0
hancock,POME,Survival,16,2,7,610,153,0,0,0.7245901639344262,0.7058823529411765,0.7847757033273476,0.6232510288065845,0.7058823529411765,1.0,0.8275862068965517
hancock,POME,RFS Event,16,2,7,610,153,0,0,0.3885245901639344,0.43137254901960786,0.5493525728760478,0.6001393242772552,0.0,0.0,0.0
hancock,POME,Recurrence,16,3,7,610,153,0,0,0.2262295081967213,0.2549019607843137,0.3879137262641914,0.6358524516419254,0.0,0.0,0.0
hancock,POME,Survival,16,3,7,610,153,0,0,0.7262295081967213,0.6993464052287581,0.7759792054854947,0.6099146688338074,0.6993464052287581,1.0,0.823076923076923
hancock,POME,RFS Event,16,3,7,610,153,0,0,0.39344262295081966,0.4117647058823529,0.5437075580578332,0.6010582010582011,0.0,0.0,0.0
hancock,POME,Recurrence,16,4,7,610,153,0,0,0.23934426229508196,0.20261437908496732,0.2536863750769619,0.5666314119513485,0.0,0.0,0.0
hancock,POME,Survival,16,4,7,610,153,0,0,0.7229508196721312,0.7124183006535948,0.8004148374476638,0.609466221851543,0.7124183006535948,1.0,0.8320610687022901
hancock,POME,RFS Event,16,4,7,610,153,0,0,0.3983606557377049,0.39215686274509803,0.48672675404451776,0.5971326164874552,0.0,0.0,0.0
hancock,POME,Recurrence,16,5,7,610,153,0,0,0.22131147540983606,0.27450980392156865,0.3360475380036275,0.5338910338910339,0.0,0.0,0.0
hancock,POME,Survival,16,5,7,610,153,0,0,0.7295081967213115,0.6862745098039216,0.7222502721962987,0.5996031746031746,0.6862745098039216,1.0,0.813953488372093
hancock,POME,RFS Event,16,5,7,610,153,0,0,0.38688524590163936,0.43790849673202614,0.5627819983998971,0.5633460603956959,0.0,0.0,0.0
hancock,POME,Recurrence,16,6,7,610,153,0,0,0.2262295081967213,0.2549019607843137,0.29783477195059777,0.52834008097166,0.0,0.0,0.0
hancock,POME,Survival,16,6,7,610,153,0,0,0.7262295081967213,0.6993464052287581,0.8016248205619347,0.6899634295002031,0.6993464052287581,1.0,0.823076923076923
hancock,POME,RFS Event,16,6,7,610,153,0,0,0.38688524590163936,0.43790849673202614,0.600734842604026,0.6443943075321069,0.0,0.0,0.0
hancock,POME,Recurrence,16,7,7,610,153,0,0,0.22295081967213115,0.2679738562091503,0.29775260429070993,0.5228658536585367,0.0,0.0,0.0
hancock,POME,Survival,16,7,7,610,153,0,0,0.7311475409836066,0.6797385620915033,0.7223524270752701,0.607535321821036,0.6797385620915033,1.0,0.8093385214007782
hancock,POME,RFS Event,16,7,7,610,153,0,0,0.38688524590163936,0.43790849673202614,0.5311833810720833,0.5793127386324193,0.0,0.0,0.0
hancock,POME,Recurrence,16,8,7,610,153,0,0,0.21311475409836064,0.30718954248366015,0.34733346827027023,0.5483741469289443,0.0,0.0,0.0
hancock,POME,Survival,16,8,7,610,153,0,0,0.7262295081967213,0.6993464052287581,0.7710884535270758,0.6318569687119057,0.6993464052287581,1.0,0.823076923076923
hancock,POME,RFS Event,16,8,7,610,153,0,0,0.37540983606557377,0.48366013071895425,0.6051264588661104,0.586383852206637,0.0,0.0,0.0
hancock,POME,Recurrence,16,9,7,610,153,0,0,0.21311475409836064,0.30718954248366015,0.40554300709730773,0.6067844239261341,0.0,0.0,0.0
hancock,POME,Survival,16,9,7,610,153,0,0,0.7327868852459016,0.673202614379085,0.7456263755825223,0.6188349514563107,0.673202614379085,1.0,0.8046875
hancock,POME,RFS Event,16,9,7,610,153,0,0,0.37540983606557377,0.48366013071895425,0.6161030265759375,0.6125555935682518,0.0,0.0,0.0
hancock,POME,Recurrence,16,0,8,610,153,0,0,0.23442622950819672,0.2222222222222222,0.29018717817943435,0.5657439446366782,0.0,0.0,0.0
hancock,POME,Survival,16,0,8,610,153,0,0,0.7213114754098361,0.7189542483660131,0.7745196868186123,0.6255813953488372,0.7189542483660131,1.0,0.8365019011406845
hancock,POME,RFS Event,16,0,8,610,153,0,0,0.3983606557377049,0.39215686274509803,0.5413099825953538,0.5759856630824373,0.0,0.0,0.0
hancock,POME,Recurrence,16,1,8,610,153,0,0,0.2360655737704918,0.21568627450980393,0.4484825736962121,0.7005050505050506,0.0,0.0,0.0
hancock,POME,Survival,16,1,8,610,153,0,0,0.7213114754098361,0.7189542483660131,0.7828434139851457,0.6446088794926005,0.7189542483660131,1.0,0.8365019011406845
hancock,POME,RFS Event,16,1,8,610,153,0,0,0.40491803278688526,0.3660130718954248,0.5273767761302077,0.6367820324005891,0.0,0.0,0.0
hancock,POME,Recurrence,16,2,8,610,153,0,0,0.24098360655737705,0.19607843137254902,0.23316120425010306,0.5506775067750678,0.0,0.0,0.0
hancock,POME,Survival,16,2,8,610,153,0,0,0.7245901639344262,0.7058823529411765,0.7712834120751502,0.6277777777777779,0.7058823529411765,1.0,0.8275862068965517
hancock,POME,RFS Event,16,2,8,610,153,0,0,0.3885245901639344,0.43137254901960786,0.5570507141656541,0.6147683733890631,0.0,0.0,0.0
hancock,POME,Recurrence,16,3,8,610,153,0,0,0.2262295081967213,0.2549019607843137,0.41812591144024647,0.6417004048582997,0.0,0.0,0.0
hancock,POME,Survival,16,3,8,610,153,0,0,0.7262295081967213,0.6993464052287581,0.7585995361354998,0.6013815522145469,0.6993464052287581,1.0,0.823076923076923
hancock,POME,RFS Event,16,3,8,610,153,0,0,0.39344262295081966,0.4117647058823529,0.5540298009185505,0.6082892416225748,0.0,0.0,0.0
hancock,POME,Recurrence,16,4,8,610,153,0,0,0.23934426229508196,0.20261437908496732,0.24712365659011942,0.5203595980962453,0.0,0.0,0.0
hancock,POME,Survival,16,4,8,610,153,0,0,0.7229508196721312,0.7124183006535948,0.7804725491530274,0.6371976647206006,0.7124183006535948,1.0,0.8320610687022901
hancock,POME,RFS Event,16,4,8,610,153,0,0,0.3983606557377049,0.39215686274509803,0.5314893891543935,0.5953405017921147,0.0,0.0,0.0
hancock,POME,Recurrence,16,5,8,610,153,0,0,0.22131147540983606,0.27450980392156865,0.35354032394083,0.5441870441870442,0.0,0.0,0.0
hancock,POME,Survival,16,5,8,610,153,0,0,0.7295081967213115,0.6862745098039216,0.7252254114871088,0.6009920634920635,0.6862745098039216,1.0,0.813953488372093
hancock,POME,RFS Event,16,5,8,610,153,0,0,0.38688524590163936,0.43790849673202614,0.5781465428566874,0.5775772301284277,0.0,0.0,0.0
hancock,POME,Recurrence,16,6,8,610,153,0,0,0.2262295081967213,0.2549019607843137,0.3236956676497167,0.5517318938371569,0.0,0.0,0.0
hancock,POME,Survival,16,6,8,610,153,0,0,0.7262295081967213,0.6993464052287581,0.8035222434874524,0.7058106460788297,0.6993464052287581,1.0,0.823076923076923
hancock,POME,RFS Event,16,6,8,610,153,0,0,0.38688524590163936,0.43790849673202614,0.6335860621156396,0.676674765706352,0.0,0.0,0.0
hancock,POME,Recurrence,16,7,8,610,153,0,0,0.22295081967213115,0.2679738562091503,0.27934346406831995,0.47974738675958195,0.0,0.0,0.0
hancock,POME,Survival,16,7,8,610,153,0,0,0.7311475409836066,0.6797385620915033,0.7187809154227792,0.5959576138147566,0.6797385620915033,1.0,0.8093385214007782
hancock,POME,RFS Event,16,7,8,610,153,0,0,0.38688524590163936,0.43790849673202614,0.5072671752013836,0.5524123568205485,0.0,0.0,0.0
hancock,POME,Recurrence,16,8,8,610,153,0,0,0.21311475409836064,0.30718954248366015,0.36935460684809573,0.5881172219991971,0.0,0.0,0.0
hancock,POME,Survival,16,8,8,610,153,0,0,0.7262295081967213,0.6993464052287581,0.7711551797897276,0.6393742381145876,0.6993464052287581,1.0,0.823076923076923
hancock,POME,RFS Event,16,8,8,610,153,0,0,0.37540983606557377,0.48366013071895425,0.6259445639425115,0.6176873075607252,0.0,0.0,0.0
hancock,POME,Recurrence,16,9,8,610,153,0,0,0.21311475409836064,0.30718954248366015,0.42164841305293066,0.6107988759534323,0.0,0.0,0.0
hancock,POME,Survival,16,9,8,610,153,0,0,0.7327868852459016,0.673202614379085,0.7393403130644218,0.6366990291262136,0.673202614379085,1.0,0.8046875
hancock,POME,RFS Event,16,9,8,610,153,0,0,0.37540983606557377,0.48366013071895425,0.6391180792436782,0.6325692781388983,0.0,0.0,0.0
hancock,POME,Recurrence,16,0,9,610,153,0,0,0.23442622950819672,0.2222222222222222,0.28824669940175585,0.5751359367276323,0.0,0.0,0.0
hancock,POME,Survival,16,0,9,610,153,0,0,0.7213114754098361,0.7189542483660131,0.7743198063411454,0.6285412262156448,0.7189542483660131,1.0,0.8365019011406845
hancock,POME,RFS Event,16,0,9,610,153,0,0,0.3983606557377049,0.39215686274509803,0.5599706474055173,0.5910394265232976,0.0,0.0,0.0
hancock,POME,Recurrence,16,1,9,610,153,0,0,0.2360655737704918,0.21568627450980393,0.368981656681014,0.6656565656565656,0.0,0.0,0.0
hancock,POME,Survival,16,1,9,610,153,0,0,0.7213114754098361,0.7189542483660131,0.7876706100750834,0.6543340380549683,0.7189542483660131,1.0,0.8365019011406845
hancock,POME,RFS Event,16,1,9,610,153,0,0,0.40491803278688526,0.3660130718954248,0.5209207860195018,0.6395434462444772,0.0,0.0,0.0
hancock,POME,Recurrence,16,2,9,610,153,0,0,0.24098360655737705,0.19607843137254902,0.22663088664232056,0.5691056910569106,0.0,0.0,0.0
hancock,POME,Survival,16,2,9,610,153,0,0,0.7245901639344262,0.7058823529411765,0.7776068483941204,0.625514403292181,0.7058823529411765,1.0,0.8275862068965517
hancock,POME,RFS Event,16,2,9,610,153,0,0,0.3885245901639344,0.43137254901960786,0.547490247598839,0.6128526645768025,0.0,0.0,0.0
hancock,POME,Recurrence,16,3,9,610,153,0,0,0.2262295081967213,0.2549019607843137,0.40325456652707165,0.6345029239766081,0.0,0.0,0.0
hancock,POME,Survival,16,3,9,610,153,0,0,0.7262295081967213,0.6993464052287581,0.7817896814534153,0.6221048354327509,0.6993464052287581,1.0,0.823076923076923
hancock,POME,RFS Event,16,3,9,610,153,0,0,0.39344262295081966,0.4117647058823529,0.5629017447307856,0.6243386243386243,0.0,0.0,0.0
hancock,POME,Recurrence,16,4,9,610,153,0,0,0.23934426229508196,0.20261437908496732,0.23268375495045593,0.5475938656795346,0.0,0.0,0.0
hancock,POME,Survival,16,4,9,610,153,0,0,0.7229508196721312,0.7124183006535948,0.8039061061766828,0.6392827356130109,0.7124183006535948,1.0,0.8320610687022901
hancock,POME,RFS Event,16,4,9,610,153,0,0,0.3983606557377049,0.39215686274509803,0.5071854250145553,0.6100358422939067,0.0,0.0,0.0
hancock,POME,Recurrence,16,5,9,610,153,0,0,0.22131147540983606,0.27450980392156865,0.345960080639727,0.5504075504075504,0.0,0.0,0.0
hancock,POME,Survival,16,5,9,610,153,0,0,0.7295081967213115,0.6862745098039216,0.7158962168385816,0.6,0.6862745098039216,1.0,0.813953488372093
hancock,POME,RFS Event,16,5,9,610,153,0,0,0.38688524590163936,0.43790849673202614,0.5680798245243848,0.5794862894828186,0.0,0.0,0.0
hancock,POME,Recurrence,16,6,9,610,153,0,0,0.2262295081967213,0.2549019607843137,0.2771182116403982,0.5137201979307242,0.0,0.0,0.0
hancock,POME,Survival,16,6,9,610,153,0,0,0.7262295081967213,0.6993464052287581,0.826766228205094,0.6936204794798861,0.6993464052287581,1.0,0.823076923076923
hancock,POME,RFS Event,16,6,9,610,153,0,0,0.38688524590163936,0.43790849673202614,0.5991941893799342,0.6513363415480736,0.0,0.0,0.0
hancock,POME,Recurrence,16,7,9,610,153,0,0,0.22295081967213115,0.2679738562091503,0.2761576598475694,0.5089285714285714,0.0,0.0,0.0
hancock,POME,Survival,16,7,9,610,153,0,0,0.7311475409836066,0.6797385620915033,0.7101020029596219,0.5786891679748822,0.6797385620915033,1.0,0.8093385214007782
hancock,POME,RFS Event,16,7,9,610,153,0,0,0.38688524590163936,0.43790849673202614,0.49107139573533165,0.5605692467893093,0.0,0.0,0.0
hancock,POME,Recurrence,16,8,9,610,153,0,0,0.21311475409836064,0.30718954248366015,0.3474411600604855,0.5509835407466881,0.0,0.0,0.0
hancock,POME,Survival,16,8,9,610,153,0,0,0.7262295081967213,0.6993464052287581,0.7850735109857407,0.6462819991873222,0.6993464052287581,1.0,0.823076923076923
hancock,POME,RFS Event,16,8,9,610,153,0,0,0.37540983606557377,0.48366013071895425,0.6270331197990967,0.5949367088607596,0.0,0.0,0.0
hancock,POME,Recurrence,16,9,9,610,153,0,0,0.21311475409836064,0.30718954248366015,0.43444624034756074,0.6423123243677238,0.0,0.0,0.0
hancock,POME,Survival,16,9,9,610,153,0,0,0.7327868852459016,0.673202614379085,0.7616992659110637,0.6516504854368933,0.673202614379085,1.0,0.8046875
hancock,POME,RFS Event,16,9,9,610,153,0,0,0.37540983606557377,0.48366013071895425,0.6389131471798298,0.6472801915839891,0.0,0.0,0.0
hancock,POME,Recurrence,32,0,0,610,153,0,0,0.23442622950819672,0.2222222222222222,0.3129806155122227,0.5657439446366782,0.0,0.0,0.0
hancock,POME,Survival,32,0,0,610,153,0,0,0.7213114754098361,0.7189542483660131,0.7716345073937045,0.609090909090909,0.7189542483660131,1.0,0.8365019011406845
hancock,POME,RFS Event,32,0,0,610,153,0,0,0.3983606557377049,0.39215686274509803,0.5243623774234855,0.5749103942652329,0.0,0.0,0.0
hancock,POME,Recurrence,32,1,0,610,153,0,0,0.2360655737704918,0.21568627450980393,0.5693498018261128,0.7378787878787879,0.0,0.0,0.0
hancock,POME,Survival,32,1,0,610,153,0,0,0.7213114754098361,0.7189542483660131,0.8028478179166123,0.6621564482029598,0.7189542483660131,1.0,0.8365019011406845
hancock,POME,RFS Event,32,1,0,610,153,0,0,0.40491803278688526,0.3660130718954248,0.5869389788703662,0.6537187039764359,0.0,0.0,0.0
hancock,POME,Recurrence,32,2,0,610,153,0,0,0.24098360655737705,0.19607843137254902,0.22019698792810466,0.524390243902439,0.0,0.0,0.0
hancock,POME,Survival,32,2,0,610,153,0,0,0.7245901639344262,0.7058823529411765,0.77849218517084,0.6296296296296297,0.7058823529411765,1.0,0.8275862068965517
hancock,POME,RFS Event,32,2,0,610,153,0,0,0.3885245901639344,0.43137254901960786,0.574501763594395,0.6048415186346221,0.0,0.0,0.0
hancock,POME,Recurrence,32,3,0,610,153,0,0,0.2262295081967213,0.2549019607843137,0.4380403274606546,0.6581196581196581,0.0,0.0,0.0
hancock,POME,Survival,32,3,0,610,153,0,0,0.7262295081967213,0.6993464052287581,0.7708307060583587,0.6105241771637545,0.6993464052287581,1.0,0.823076923076923
hancock,POME,RFS Event,32,3,0,610,153,0,0,0.39344262295081966,0.4117647058823529,0.5725509341536019,0.6269841269841269,0.0,0.0,0.0
hancock,POME,Recurrence,32,4,0,610,153,0,0,0.23934426229508196,0.20261437908496732,0.22413110081147225,0.5378106821787414,0.0,0.0,0.0
hancock,POME,Survival,32,4,0,610,153,0,0,0.7229508196721312,0.7124183006535948,0.7985035648209274,0.658256880733945,0.7124183006535948,1.0,0.8320610687022901
hancock,POME,RFS Event,32,4,0,610,153,0,0,0.3983606557377049,0.39215686274509803,0.5352841230249445,0.62831541218638,0.0,0.0,0.0
hancock,POME,Recurrence,32,5,0,610,153,0,0,0.22131147540983606,0.27450980392156865,0.3725433647628091,0.5662805662805663,0.0,0.0,0.0
hancock,POME,Survival,32,5,0,610,153,0,0,0.7295081967213115,0.6862745098039216,0.7167674899665359,0.5742063492063492,0.6862745098039216,1.0,0.813953488372093
hancock,POME,RFS Event,32,5,0,610,153,0,0,0.38688524590163936,0.43790849673202614,0.5857059030046797,0.5645609163484901,0.0,0.0,0.0
hancock,POME,Recurrence,32,6,0,610,153,0,0,0.2262295081967213,0.2549019607843137,0.334021866930455,0.5757984705353126,0.0,0.0,0.0
hancock,POME,Survival,32,6,0,610,153,0,0,0.7262295081967213,0.6993464052287581,0.8129516797897225,0.6966680211296221,0.6993464052287581,1.0,0.823076923076923
